,name,revision_id
2569,Alioune Dramé,1112725064
2570,K. Guilavogui,1112725060
2571,Mory Sinkoun Kaba,1060639872
2572,Tibou Kamara,1112725372
2573,Fodéba Keïta,1067563243
2574,N'Famara Keïta,1112725068
2575,Dansa Kourouma,1101142891
2576,Mohamed Mancona Kouyaté,1112725066
2577,Édouard Niankoye Lamah,1112725069
2578,Albert Liurette,1085978167
2579,Achkar Marof,1101766150
2580,Claude Pivi,1112725067
2581,Dinah Salifou,1037922695
2582,Koutoub Moustapha Sano,1093887825
2583,Mamba Sano,1009816569
2584,Aissata Mariama Soumah,1097485606
2585,Ibrahima Abé Sylla,1107767553
2586,Diallo Telli,1102824817
2587,Abdoulaye Touré,1112724313
2588,Ahmed Sékou Touré,1112724316
2589,Facinet Touré,1098811499
2590,Fode Mamadou Touré,1106179969
2591,Ismaël Touré,1073451932
2592,Elhadj Oumar Traoré,1096054747
2593,Fatumata Djau Baldé,1107191100
2594,Botche Candé,992221311
2595,Juliano Fernandes,1015285975
2596,Teodora Inácia Gomes,1060153270
2597,Desejado Lima da Costa,1032053724
2598,Aristide Menezes,962416187
2599,Florentino Mendes Pereira,1050514853
2600,Carmelita Pires,1106560808
2601,Antony Beaujon,1106439867
2602,Stephen Campbell,1013071843
2603,John Carter (ambassador),1096498796
2604,Peter D'Aguiar,1100463683
2605,Roy Fredericks,1104523261
2606,Rahman Baccus Gajraj,1096500129
2607,Winifred Gaskin,1016837135
2608,Joseph Harmon,1106715889
2609,Rashleigh Jackson,1108864086
2610,Manzoor Nadir,1114156655
2611,Ubraj Narine,1087702811
2612,Robert Persaud,1088025837
2613,Jane Phillips-Gay,1073902299
2614,Barton Scotland,1106310966
2615,C. N. Sharma,1072664390
2616,Alfred A. Thorne,1100603457
2617,A. R. F. Webber,1083499032
2618,Robert Victor Evan Wong,1028313429
2619,President of Haiti,1098603555
2620,Georges Anglade,1111159275
2621,Paul Arcelin,1052181280
2622,Rosalvo Bobo,1107825181
2623,Jean-Fernand Brierre,1112520458
2624,Luckner Cambronne,1105781428
2625,Massillon Coicou,1101538289
2626,Oswald Durand,1067767886
2627,Evans Lescouflair,1109006283
2628,Gérard Gourgue,1105537507
2629,Ariel Henry,1114435824
2630,Fernand Hibbert,1031557383
2631,Jean-Chrisostôme Imbert,1071832914
2632,Joseph Mécène Jean-Louis,1039764304
2633,Jean Julme,999440341
2634,Joseph Lambert (Haitian politician),1110088327
2635,Lorimer Denis,1055857995
2636,Robert Manuel (politician),1075518483
2637,Frédéric Marcelin,1089181518
2638,Alix Mathon,1099843841
2639,Solon Ménos,1070020572
2640,André Michel (lawyer),930327874
2641,Jean-Baptiste Mills,1069328340
2642,Jules Solime Milscent,983313495
2643,Jovenel Moïse,1113925402
2644,Émile Nau,1087180722
2645,Septimus Rameau,1070020528
2646,Jacques Roumain,1002408885
2647,Philippe Thoby-Marcelin,1060022038
2648,Pompée Valentin Vastey,949968312
2649,Gary Victor,990782501
2650,Yolani Batres,1071334890
2651,Aníbal Delgado Fiallos,1068651655
2652,Carlos Escaleras,1093553159
2653,Miguel Andonie Fernández,1012110039
2654,Carlos Zúñiga Figueroa,1103135544
2655,Renato Florentino,1071709398
2656,Justo Herrera,1104275912
2657,Jorge Calix,1113134662
2658,José Jeronimo Zelaya,1104227049
2659,José María Martinez Salinas,1104275868
2660,Salvador Nasralla,1079640409
2661,Joaquín Rivera,1104815150
2662,Agapito Robleda Castro,1093553141
2663,Marlon Tábora Muñoz,1107416029
2664,Carlos Urbizo,1093553119
2665,José Cecilio del Valle,1107214451
2666,József Ágoston,1096164722
2667,Aladár Andrássy,1029640359
2668,György Andrássy,1106173467
2669,Károly Andrássy,1005483630
2670,Manó Andrássy,1039437742
2671,Antal Csárdi,1085489651
2672,Tristan Azbej,1086787181
2673,Tamás Bakócz,1018881597
2674,Franz Anton Basch,1101564602
2675,Stephen VII Báthory,1112141867
2676,Stephen III Báthory,1018613046
2677,Stephen V Báthory,1073751572
2678,Balthasar Báthory,1030716598
2679,Dávid Bélaváry,996927403
2680,Elek Benedek,1108174366
2681,Márton Berzeviczy,954524285
2682,Farkas Bethlen,1084734713
2683,János Bethlen,1089406731
2684,Anett Bősz,1088547031
2685,Zoltán Böszörmény,1105105606
2686,Konrád Burchard-Bélaváry,1111271011
2687,Giovanni de Ciotta,1113966081
2688,Csaba Dömötör,1081915051
2689,Csaba Gyüre,1099950064
2690,Mihály Csáky,991458606
2691,Zoltán Cséfalvay,1092659478
2692,Bódog Czorda,987007445
2693,Dávid Héjj,1082015552
2694,Dénes Farkas,1099740366
2695,Emil Dessewffy,1107106919
2696,"Domonkos II, Archbishop of Esztergom",1049733138
2697,John Drágfi,1066861570
2698,Mónika Dunai,1096953638
2699,György Ekrem-Kemál,934324691
2700,László Endre,1111996740
2701,Ferenc Esterházy (1715–1785),1057605988
2702,Miksa Falk,1113602452
2703,János Nepomuk Farkas,1074848253
2704,József Farkas (politician),1096552572
2705,András Fáy,992490805
2706,Ferenc Gelencsér,1097675640
2707,Lajos Fodor,1064277334
2708,Péter Fülöp (diplomat),1009317517
2709,János Fuzik,1112077989
2710,József Gera,1074393115
2711,János Ghyczy,1051406176
2712,István Győrkös,1105290217
2713,Miksa Hadik,1017820647
2714,Franz Haller,1094144448
2715,Anita Heringes,1095011115
2716,Ottó Herman,1041794927
2717,Sándor Hollán Jr.,1005483763
2718,Sándor Hollán Sr.,1002589509
2719,István Horthy,1110654449
2720,Miklós Horthy Jr.,1112338065
2721,Gábor Hraskó,1096973019
2722,László Hunyady de Kéthely,1111996748
2723,János Imreffy,785980963
2724,Győző Istóczy,1105102717
2725,István Bajkai,1085761831
2726,Miklós Istvánffy,1088210316
2727,Oszkár Jászi,1097299407
2728,János Jeszenák,1012213335
2729,Sándor Józan,898985019
2730,Gergely Kálló,1085776518
2731,Mihály Káthay,1081132162
2732,Gyula Kautz,1074847604
2733,István Kendi,942771137
2734,Sándor Kendi,1081132167
2735,Ferenc Kölcsey,1102334110
2736,Orbán Kolompár,1005421327
2737,Juraj Košút,1098001466
2738,Farkas Kovacsóczy,1081132142
2739,István Kovacsóczy,1089406791
2740,Nicholas Kove,1113895771
2741,László Böröcz,1081308504
2742,László Lóránt Keresztes,1090165345
2743,George Lichtenstein (musician),1096168646
2744,Lőrinc Nacsa,1097719665
2745,Katalin Lukácsi,1074965565
2746,György Magyar,1100075885
2747,Géza Malasits,1005483996
2748,Mária Kállai,1088547034
2749,Péter Márki-Zay,1104126531
2750,Gaspare Matcovich,1018650453
2751,Michele Maylender,1060046792
2752,Tamás Mellár,1097718576
2753,Zoltán Meskó,1110937437
2754,Ernő Mesterházy,1005684296
2755,Mihály Mikes (politician),1089407038
2756,Mihály Mikes (soldier),935489367
2757,Olivio Kocsis-Cake,1092496095
2758,Andrea Ossoinack,1033700734
2759,Luigi Ossoinack,1077318106
2760,Péter Ovádi,1097719697
2761,Dénes Pázmándy (1848–1936),1036159210
2762,János Petki,998207348
2763,János Petrán,1014398007
2764,Lajos Polgár,1027276981
2765,Ferenc Pulszky,1102334486
2766,János Radványi,1045602198
2767,Levin Rauch,1072104164
2768,Andor Schmuck,1021246758
2769,László Sebián-Petrovszki,1097719762
2770,Iván Skerlecz,1076726694
2771,László Sombori,788363884
2772,László Szalay,1106194812
2773,György Szapáry,1096176564
2774,Réka Szemerkényi,1105359355
2775,Lajos Szikszai,1111996234
2776,Pál Szinyei Merse,1016918514
2777,Géza Szőcs,1108852170
2778,Béla Szombati,1008352289
2779,Tamás Herczeg,1082123862
2780,Pál Tar,949707048
2781,László Teleki,1097928622
2782,Kálmán Thaly,1084736333
2783,György Thurzó,1106931968
2784,Tibor Farkas,1100155100
2785,Tibor Nunkovics,1097719614
2786,Bence Tordai,1101121076
2787,Klára Ungár,1112628676
2788,Vilmos Vályi-Nagy,1081859285
2789,Géza Varga (politician),1098282906
2790,András Várhelyi,1105370964
2791,Miklós Vásárhelyi,1057820739
2792,Gusztáv Vizsolyi,934235506
2793,Béla Vörösmarty,1083337667
2794,Miklós Wesselényi,1112190028
2795,Paul Wittich (politician),1106405565
2796,Ásmundur Friðriksson,1112618609
2797,Bjarni Thorarensen,1065699327
2798,Björn Blöndal,1112618650
2799,Lárus Blöndal,1112618672
2800,Brynjólfur Bjarnason,1112618711
2801,Einar Olgeirsson,1112618799
2802,Finnbogi Hermannsson,1112618944
2803,Gísli Marteinn Baldursson,1088341785
2804,Gunnar Smári,1074655786
2805,Helgi Hjörvar,1098241993
2806,Ingi Björn Albertsson,1112619067
2807,Pétur Havsteen,1033642930
2808,Thorkild Fjeldsted,1113724499
2809,K. G. Adiyodi,1115170120
2810,Ashok Kumar Gupta,1114969496
2811,Ranjit Singh Balian,1099961285
2812,Bankim Chandra Ray,1114709001
2813,Banwari Lal Sharma,1111275823
2814,Bhikhabhai Baraiya,1111277086
2815,Tanmoy Bhattacharya,1096443647
2816,Dharmajan Bolgatty,1115174991
2817,Sushanta Borgohain,1096051172
2818,Prabhabati Bose,1073867601
2819,Adesh Kanwarjit Singh Brar,1101123268
2820,Karan Kaur Brar,1096287242
2821,Chabilal Upadhyaya,1106107039
2822,Choorayi Kanaran,1098285322
2823,Dilip Choudhary,1111277464
2824,Mukesh Choudhary (politician),1107220568
2825,Nandita Chowdhury,1105758179
2826,Zahur Ahmad Chowdhury,1092910022
2827,Vimal Chudasama,1110838717
2828,Abdul Rashid Dar,1106035212
2829,Swaran Ram Darapuri,1105248886
2830,Jawaharlal Darda,1097060133
2831,Muhammad Shafi Daudi,1106096390
2832,Kanubhai Desai,1112114660
2833,Sahebrao Baradkar Deshmukh,1023759230
2834,Suresh Deshmukh,1111277217
2835,Rekha Devi,1112678040
2836,Subhash Dhote,1096069303
2837,Sohan Lal Dhusiya,1111419397
2838,Dilip Varma,1071231049
2839,Dulal Chandra Das,1085939763
2840,Thirumagan Evera,1111275675
2841,Anant Gadgil,1113024057
2842,Hussain Rabi Gandhi,1115100473
2843,P. Geetha Jeevan,1112658696
2844,Mohindra Kumar Ghosh,1111421167
2845,Bismita Gogoi,1103316767
2846,Harjit Singh Grewal,1111223564
2847,Janak Raj Gupta,1110854373
2848,Kirat Singh Gurjar,1107516067
2849,Gurnam Singh Charuni,1113853261
2850,Maddila Gurumoorthy,1111458519
2851,Hari Shankar Mahor,1089275471
2852,Harinath Debbarma,1090913289
2853,Harinder Pal Singh Chandumajra,1101188602
2854,Syed Ahmad Hashmi,1096051217
2855,Banamali Hazra,1098477615
2856,G. Iyappan,1111278112
2857,D. P. Jadeja,1111432864
2858,Pradhyumansinh Mahipatsinh Jadeja,1112426323
2859,Jagtarandas,1066642161
2860,Thekedar Madan Lal Jalalpur,1101188615
2861,Jalam Singh Rawlot,1109454270
2862,Jayant Malhoutra,1096046315
2863,J. Jayalalithaa,1114164348
2864,K.N. Joglekar,1098082285
2865,Kalo Chandramani,1111421328
2866,Atul Khatik,1111298963
2867,Dariyav Khatik,1099632072
2868,Munshilal Khatik,1107443264
2869,Gurmeet Singh Khuddian,1096416461
2870,Man Singh Kinsariya,1102485294
2871,Konijeti Rosaiah Ministry,1100899531
2872,K. M. Krishnamurthy,1053491127
2873,C. Krishnamurali,1096044942
2874,Jibesh Kumar,1111278342
2875,Sukhwinder Kumar,1101188666
2876,Arun Lad,1111298855
2877,Lalit Meena,1091207252
2878,Delilah Lobo,1114403137
2879,G. Loganathan,1096045640
2880,Sundar Singh Majithia,1112062213
2881,Gunda Mallesh,1105767593
2882,Jagannath Mallick,1111446959
2883,Girindra Mallik,1111276196
2884,Jyotsna Mandi,1098477649
2885,Mange Ram Gupta,1103929496
2886,K. Manickam,1115077542
2887,D. Manjunath,1105767572
2888,Jignesh Mevani,1107663464
2889,Suresh Chandra Mishra,1111419852
2890,Mohammad Anzar Nayeemi,1111786757
2891,Karnail Singh Peer Mohammad,1109685474
2892,Mohit Mitra,1052818947
2893,Ahmed Mohiuddin (politician),1111421631
2894,Anubrata Mondal,1112464248
2895,Bina Mondal,1098477898
2896,Hucheshwar Gurusidha Mudgal,1034063701
2897,Venkatreddy Mudnal,1096051788
2898,Mukunda Behari Mullick,1112199012
2899,Durga Murmu,1096045507
2900,L. Murugan,1115206055
2901,Ezhilan Naganathan,1100361526
2902,H. Nagesh,1091434535
2903,Jamyang Tsering Namgyal,1113284239
2904,Anant Namjoshi,1111277210
2905,Kanakeswar Narzary,1031832895
2906,Hanumant Nirani,1111298518
2907,P Namgyal,1111433530
2908,Gopichand Padalkar,1107695229
2909,Ajit Singh Pal,1096043966
2910,Kuka Parray,1114179474
2911,Jai Prakash Bhai Patel,1076893724
2912,Kanubhai Patel,1111011782
2913,B. G. Kolse Patil,1085121062
2914,Sangita Patil,1096050347
2915,T. P. Peethambaran,1076354773
2916,P. S. Nataraja Pillai,1111423785
2917,Varthur Prakash,1101105445
2918,Ragya Naik,1079394340
2919,Ziaur Rahman Barq,1112539146
2920,Malyala Rajaiah,1111451139
2921,Rajendra Singh Bidhuri,1111277487
2922,Lalit Chandra Rajkhowa,1096047043
2923,Ram Narayan Chaudhary,1108696697
2924,Munshi Rampal,1068569015
2925,Suresh Rana,1113426744
2926,Ranbir Singh Latayan,1099852693
2927,N. V. Rama Rao,1066640027
2928,Huzaifa Aamir Rashadi,1109206319
2929,Prithiraj Rava,1097050760
2930,Vemula Prashanth Reddy,1110579913
2931,Renuka Das Bhalerao,1113145769
2932,Hemang Raval,1081727123
2933,Roque Santana Fernandes,1114953891
2934,Rahul Roy (politician),1113417801
2935,Rekha Roy,1098477968
2936,Safiullah Khan Tanoli,1095006213
2937,Hemnarayan Sah,1050823128
2938,Namita Saha,1098477936
2939,Nilabati Saha,1105759622
2940,Kanwar Sandhu,1112289887
2941,Sangat Singh Gilzian,1055486660
2942,Hari Ram Sardar,1095563242
2943,Sanjib Sardar,1096050420
2944,Sarju Prasad Misra,1066639791
2945,Chandana Sarkar,1098477949
2946,C. H. Sekar,1099356098
2947,G. Sendhil Kumar,1100554178
2948,Seth Kishan Dass,1087514391
2949,Nirav Shah (politician),1057444473
2950,Gyanesh Sharma,1105059420
2951,Radha Mohan Sharma,1096049383
2952,Gopal Singh Shekhawat,1094776954
2953,Sunil Shelke,1111298854
2954,Tukaram Shrangare,1076973094
2955,Zeeshan Siddique,1102747673
2956,Abbas Siddiqui,1115273253
2957,Onkar Singh Lakhawat,1111179656
2958,Binod Kumar Singh,1106068967
2959,Master Gurbanta Singh,1113617983
2960,Nirmal Singh (judge),1100593969
2961,Ram Ratan Singh,1113692656
2962,Sadanand Singh,1113844073
2963,Samarpal Singh,1108035102
2964,Shyam Bahadur Singh,1096050782
2965,Vijay Kumar Singh (Bihar),1090457971
2966,Sumita Sinha,1096051052
2967,V. P. Sivasubramani,1110651026
2968,Achhelal Sonkar,1034062987
2969,M. K. Stalin,1115248179
2970,Sunder Sham Arora,1101188962
2971,Suresh Kumar Routray,1112193527
2972,Surinder Pal Singh Sibia,1096051156
2973,Sushil Kumar Rinku,1101188980
2974,Mulla Abdullabhai Taherali,1111420550
2975,Jagdev Singh Talwandi,1111937631
2976,Ranjit Singh Talwandi,1113540752
2977,F. R. D. Thakor,1111422434
2978,Thamizhachi Thangapandian,1112412666
2979,Skariah Thomas,1111432022
2980,Rakesh Tikait,1114598928
2981,B. P. Tiwari,1113574172
2982,Kuldeep Singh Vaid,1089709962
2983,Bhagya Reddy Varma,1108995429
2984,Thiru Sri Thiagu Vayakkarar,1096824131
2985,Vindhya (actress),1111786109
2986,M. L. Vishwakarma,1111442579
2987,Burhan Abdurahman,1099307042
2988,Rais Abin,1102954021
2989,Amris,1098436275
2990,Anang Hermansyah,1099712720
2991,Andrei Angouw,1075553463
2992,Bustanil Arifin,1094750496
2993,Wiranto Arismunandar,1104361091
2994,Ahmad Azhary,1064597688
2995,Joop Ave,1102311720
2996,Antasari Azhar,1097046488
2997,Kuryana Azis,1103013525
2998,B.M. Diah,1095986048
2999,Basyir Bachtiar,1061228667
3000,Justika Baharsjah,1016221472
3001,Abu Bakar (Indonesian politician),1108504597
3002,Bambang Kesowo,1069174954
3003,Faisal Basri,939654481
3004,Novel Baswedan,1111081724
3005,Mustofa Bisri,1096901028
3006,Bonifasius Belawan Geh,1095263820
3007,Manuel Carrascalão,1071880738
3008,Dewa Cawu,1101642640
3009,P. F. Dahler,1095339677
3010,Omar Dhani,1100832142
3011,Daryatmo,1091440276
3012,H. S. Dillon,1115070055
3013,Eros Djarot,1084313830
3014,Djumhana Wiriaatmadja,1087774083
3015,Alue Dohong,1085273847
3016,Ernest Douwes Dekker,1104198852
3017,Rustam Effendi,1089099719
3018,Rahmah el Yunusiyah,1110531364
3019,Fachrul Baraqbah,1095122467
3020,Fadeli,1098425390
3021,Abdul Malik Fadjar,1055090382
3022,Governor of Bangka Belitung Islands,1097027021
3023,Yairus Gwijangge,1101922982
3024,Zukhriatul Hafizah Muhammad,1112742172
3025,Nurdin Halid,1088639270
3026,Syarif Hamid II of Pontianak,1095647077
3027,Syarwan Hamid,1100353999
3028,Mulfachri Harahap,1003492873
3029,Hasan Basry,1100268334
3030,Albert Hasibuan,1108923686
3031,Diaz Hendropriyono,1025513399
3032,Hilman Djajadiningrat,1052835626
3033,Helmud Hontong,1102733120
3034,Rasimah Ismail,930836119
3035,Herman Johannes,1069680657
3036,John Djopari,1099316435
3037,S. Kabo,1052074435
3038,Zulkarnain Karim,1106838661
3039,Bahlil Lahadalia,1096972055
3040,Liem Koen Hian,1077769147
3041,Andi Alfian Mallarangeng,1089188531
3042,Ben Mang Reng Say,1078358755
3043,Gatot Mangkoepradja,1095352960
3044,Kuntoro Mangkusubroto,1046359731
3045,Abdul Latif Daeng Masikki,1049838767
3046,Adjie Massaid,1113409072
3047,Alimuddin Daeng Matiro,1049838847
3048,Mohamad Isa,1097052642
3049,Herman Monim,1066805579
3050,Burhan Muhammad,1063404014
3051,Farouk Muhammad,1098835847
3052,Ali Masykur Musa,1063399683
3053,Hasyim Muzadi,1072922132
3054,Abi Kusno Nachran,1063403183
3055,Rustam Effendy Nainggolan,1049059147
3056,Muhammad Nazar,992150436
3057,Ngitung,901722698
3058,Ramses Ohee,1096782591
3059,Panusunan Pasaribu,1107533136
3060,Julian Aldrin Pasha,1025723291
3061,Poedjono Pranyoto,1101575086
3062,Prijono,1085683318
3063,Anthony Winza Probowo,1104560182
3064,I Gusti Ketut Pudja,1108931157
3065,Tedjo Edhy Purdijatno,1113174460
3066,Ridwan Suwidi,1073107544
3067,Sa'duddin,1098426619
3068,Ahmad Ridha Sabana,1108576169
3069,Hari Sabarno,1106838713
3070,Bambang Santoso,1089472187
3071,Sidik Djojosukarto,1096392078
3072,Sudi Silalahi,1103540330
3073,W. T. P. Simarmata,1100676941
3074,Mahadi Sinambela,1106829598
3075,Mooryati Soedibyo,1085297344
3076,Soerjadi Soedirdja,1077290298
3077,Soegiono,1015211738
3078,Tjokorda Gde Raka Soekawati,1098075313
3079,Soemarno Sosroatmodjo,1106486056
3080,Max Sopacua,1098806848
3081,Sarifuddin Sudding,1089760765
3082,Sukarni,1098589729
3083,Sukmawati Sukarnoputri,1112923693
3084,Tjokorda Ngurah Wim Sukawati,1027765907
3085,Sukiman (regent),1096320949
3086,Ibnu Sutowo,1111415805
3087,Syamsuddin Mahmud,1111614888
3088,Charles Tambu,1089151622
3089,Abdul Sajid Tamrin,1088569372
3090,Jan Engelbert Tatengkeng,1063395891
3091,Frans Tutuhatunewa,994017808
3092,A. Wahab,925557257
3093,John Wattilete,1090960854
3094,Erna Witoelar,1106103776
3095,Yansen Tipa Padan,1080765579
3096,Z.A. Ahmad (Indonesian politician),1050037853
3097,Achmad Rizal Zakaria,1098843914
3098,Abbas Ali Akhtari,1080599135
3099,Alireza Abbasi,1114766972
3100,Ali Agha-Mohammadi,1112736369
3101,Ahmad Ali Moghimi,1107510446
3102,Aghapour Alishahi,1084147600
3103,Mohammad Ali Asfanani,1101619032
3104,Mojtaba Bakhshipour,1114779852
3105,Mousa Chegini,1064387673
3106,Mahmudali Chehregani,1105475919
3107,Habibollah Dahmardeh,1113777811
3108,Farhad Dejpasand,1096326366
3109,Nasr al-Din (Yunnan),1095757526
